"house_number","street_name","zip_code"
"114","EAST   36 STREET","10016"
"116","EAST   36 STREET","10016"
"119","EAST   36 STREET","10016"
"121","EAST   36 STREET","10016"
"129","EAST   36 STREET","10016"
"132","EAST   36 STREET","10016"
"135","EAST   36 STREET","10016"
"136","EAST   36 STREET","10016"
"137","EAST   36 STREET","10016"
"138","EAST   36 STREET","10016"
"139","EAST   36 STREET","10016"
"144","EAST   36 STREET","10016"
"163","EAST   36 STREET","10016"
"200","EAST   36 STREET","10016"
"207","EAST   36 STREET","10016"
"208","EAST   36 STREET","10016"
"221","EAST   36 STREET","10016"
"230","EAST   36 STREET","10016"
"9","EAST   37 STREET","10016"
"13","EAST   37 STREET","10016"
"19","EAST   37 STREET","10016"
"23","EAST   37 STREET","10016"
"25","EAST   37 STREET","10016"
"27","EAST   37 STREET","10016"
"29","EAST   37 STREET","10016"
"30","EAST   37 STREET","10016"
"103","EAST   37 STREET","10016"
"104","EAST   37 STREET","10016"
"105","EAST   37 STREET","10016"
"107","EAST   37 STREET","10016"
"108","EAST   37 STREET","10016"
"110","EAST   37 STREET","10016"
"111","EAST   37 STREET","10016"
"117","EAST   37 STREET","10016"
"121","EAST   37 STREET","10016"
"130","EAST   37 STREET","10016"
"148","EAST   37 STREET","10016"
"156","EAST   37 STREET","10016"
"201","EAST   37 STREET","10016"
"207","EAST   37 STREET","10016"
"215","EAST   37 STREET","10016"
"221","EAST   37 STREET","10016"
"237","EAST   37 STREET","10016"
"245","EAST   37 STREET","10016"
"301","EAST   37 STREET","10016"
"415","EAST   37 STREET","10016"
"9","EAST   38 STREET","10016"
"10","EAST   38 STREET","10016"
"14","EAST   38 STREET","10016"
"18","EAST   38 STREET","10016"
"22","EAST   38 STREET","10016"
"24","EAST   38 STREET","10016"
"27","EAST   38 STREET","10016"
"28","EAST   38 STREET","10016"
"31","EAST   38 STREET","10016"
"33","EAST   38 STREET","10016"
"35","EAST   38 STREET","10016"
"103","EAST   38 STREET","10016"
"106","EAST   38 STREET","10016"
"107","EAST   38 STREET","10016"
"109","EAST   38 STREET","10016"
"111","EAST   38 STREET","10016"
"115","EAST   38 STREET","10016"
"119","EAST   38 STREET","10016"
"121","EAST   38 STREET","10016"
"122","EAST   38 STREET","10016"
"124","EAST   38 STREET","10016"
"126","EAST   38 STREET","10016"
"129","EAST   38 STREET","10016"
"137","EAST   38 STREET","10016"
"142","EAST   38 STREET","10016"
"148","EAST   38 STREET","10016"
"152","EAST   38 STREET","10016"
"155","EAST   38 STREET","10016"
"200","EAST   38 STREET","10016"
"205","EAST   38 STREET","10016"
"208","EAST   38 STREET","10016"
"225","EAST   38 STREET","10016"
"308","EAST   38 STREET","10016"
"311","EAST   38 STREET","10016"
"325","EAST   38 STREET","10016"
"333","EAST   38 STREET","10016"
"410","EAST   38 STREET","10016"
"4","EAST   39 STREET","10016"
"6","EAST   39 STREET","10016"
"10","EAST   39 STREET","10016"
"14","EAST   39 STREET","10016"
"23","EAST   39 STREET","10016"
"24","EAST   39 STREET","10016"
"25","EAST   39 STREET","10016"
"27","EAST   39 STREET","10016"
"28","EAST   39 STREET","10016"
"30","EAST   39 STREET","10016"
"32","EAST   39 STREET","10016"
"109","EAST   39 STREET","10016"
"116","EAST   39 STREET","10016"
"121","EAST   39 STREET","10016"
"124","EAST   39 STREET","10016"
"128","EAST   39 STREET","10016"
"134","EAST   39 STREET","10016"
"135","EAST   39 STREET","10016"
"141","EAST   39 STREET","10016"
"144","EAST   39 STREET","10016"
"148","EAST   39 STREET","10016"
"149","EAST   39 STREET","10016"
"204","EAST   39 STREET","10016"
"210","EAST   39 STREET","10016"
"214","EAST   39 STREET","10016"
"224","EAST   39 STREET","10016"
"240","EAST   39 STREET","10016"
"250","EAST   39 STREET","10016"
"301","EAST   39 STREET","10016"
"306","EAST   39 STREET","10016"
"318","EAST   39 STREET","10016"
"322","EAST   39 STREET","10016"
"330","EAST   39 STREET","10016"
"2","EAST   40 STREET","10016"
"3","EAST   40 STREET","10016"
"9","EAST   40 STREET","10016"
"10","EAST   40 STREET","10016"
"13","EAST   40 STREET","10016"
"15","EAST   40 STREET","10016"
"16","EAST   40 STREET","10016"
"21","EAST   40 STREET","10016"
"25","EAST   40 STREET","10016"
"28","EAST   40 STREET","10016"
"104","EAST   40 STREET","10016"
"112","EAST   40 STREET","10016"
"114","EAST   40 STREET","10016"
"118","EAST   40 STREET","10016"
"124","EAST   40 STREET","10016"
"134","EAST   40 STREET","10016"
"138","EAST   40 STREET","10016"
"144","EAST   40 STREET","10016"
"232","EAST   40 STREET","10016"
"235","EAST   40 STREET","10016"
"245","EAST   40 STREET","10016"
"250","EAST   40 STREET","10016"
"8","EAST   41 STREET","10017"
"10","EAST   41 STREET","10017"
"16","EAST   41 STREET","10017"
"18","EAST   41 STREET","10017"
"22","EAST   41 STREET","10017"
"43","EAST   41 STREET","10017"
"50","EAST   41 STREET","10017"
"222","EAST   41 STREET","10017"
"223","EAST   41 STREET","10017"
"301","EAST   41 STREET","10017"
"304","EAST   41 STREET","10017"
"313","EAST   41 STREET","10017"
"314","EAST   41 STREET","10017"
"318","EAST   41 STREET","10017"
"333","EAST   41 STREET","10017"
"337","EAST   41 STREET","10017"
"5","EAST   42 STREET","10017"
"11","EAST   42 STREET","10017"
"35","EAST   42 STREET","10017"
"44","EAST   42 STREET","10017"
"51","EAST   42 STREET","10017"
"71","EAST   42 STREET","10017"
"100","EAST   42 STREET","10017"
"109","EAST   42 STREET","10017"
"110","EAST   42 STREET","10017"
"139","EAST   42 STREET","10017"
"145","EAST   42 STREET","10017"
"155","EAST   42 STREET","10017"
"201","EAST   42 STREET","10017"
"205","EAST   42 STREET","10017"
"214","EAST   42 STREET","10017"
"219","EAST   42 STREET","10017"
"229","EAST   42 STREET","10017"
"302","EAST   42 STREET","10017"
"312","EAST   42 STREET","10017"
"321","EAST   42 STREET","10017"
"3","EAST   43 STREET","10017"
"4","EAST   43 STREET","10017"
"4","EAST   43 STREET","10017"
"48","EAST   43 STREET","10017"
"141","EAST   43 STREET","10017"
"143","EAST   43 STREET","10017"
"209","EAST   43 STREET","10017"
"213","EAST   43 STREET","10017"
"225","EAST   43 STREET","10017"
"231","EAST   43 STREET","10017"
"235","EAST   43 STREET","10017"
"311","EAST   43 STREET","10017"
"311","EAST   43 STREET","10017"
"315","EAST   43 STREET","10017"
"325","EAST   43 STREET","10017"
"328","EAST   43 STREET","10017"
"3","EAST   44 STREET","10017"
"4","EAST   44 STREET","10017"
"5","EAST   44 STREET","10017"
"6","EAST   44 STREET","10017"
"7","EAST   44 STREET","10017"
"10","EAST   44 STREET","10017"
"12","EAST   44 STREET","10017"
"14","EAST   44 STREET","10017"
"47","EAST   44 STREET","10017"
"137","EAST   44 STREET","10017"
"140","EAST   44 STREET","10017"
"149","EAST   44 STREET","10017"
"154","EAST   44 STREET","10017"
"155","EAST   44 STREET","10017"
"219","EAST   44 STREET","10017"
"227","EAST   44 STREET","10017"
"228","EAST   44 STREET","10017"
"235","EAST   44 STREET","10017"
"239","EAST   44 STREET","10017"
"246","EAST   44 STREET","10017"
"301","EAST   44 STREET","10017"
"304","EAST   44 STREET","10017"
"307","EAST   44 STREET","10017"
"308","EAST   44 STREET","10017"
"319","EAST   44 STREET","10017"
"323","EAST   44 STREET","10017"
"1","EAST   45 STREET","10017"
"6","EAST   45 STREET","10017"
"9","EAST   45 STREET","10017"
"19","EAST   45 STREET","10017"
"45","EAST   45 STREET","10017"
"61","EAST   45 STREET","10169"
"132","EAST   45 STREET","10017"
"147","EAST   45 STREET","10017"
"150","EAST   45 STREET","10017"
"205","EAST   45 STREET","10017"
"215","EAST   45 STREET","10017"
"216","EAST   45 STREET","10017"
"217","EAST   45 STREET","10017"
"227","EAST   45 STREET","10017"
"228","EAST   45 STREET","10017"
"235","EAST   45 STREET","10017"
"304","EAST   45 STREET","10017"
"305","EAST   45 STREET","10017"
"319","EAST   45 STREET","10017"
"325","EAST   45 STREET","10017"
"335","EAST   45 STREET","10017"
"336","EAST   45 STREET","10017"
"4","EAST   46 STREET","10017"
"6","EAST   46 STREET","10017"
"10","EAST   46 STREET","10017"
"12","EAST   46 STREET","10017"
"16","EAST   46 STREET","10017"
"20","EAST   46 STREET","10017"
"146","EAST   46 STREET","10017"
"154","EAST   46 STREET","10017"
"158","EAST   46 STREET","10017"
"207","EAST   46 STREET","10017"
"219","EAST   46 STREET","10017"
"222","EAST   46 STREET","10017"
"223","EAST   46 STREET","10017"
"228","EAST   46 STREET","10017"
"231","EAST   46 STREET","10017"
"233","EAST   46 STREET","10017"
"236","EAST   46 STREET","10017"
"240","EAST   46 STREET","10017"
"246","EAST   46 STREET","10017"
"300","EAST   46 STREET","10017"
"305","EAST   46 STREET","10017"
"316","EAST   46 STREET","10017"
"319","EAST   46 STREET","10017"
"328","EAST   46 STREET","10017"
"335","EAST   46 STREET","10017"
"5","EAST   47 STREET","10017"
"7","EAST   47 STREET","10017"
"8","EAST   47 STREET","10017"
"9","EAST   47 STREET","10017"
"11","EAST   47 STREET","10017"
"13","EAST   47 STREET","10017"
"15","EAST   47 STREET","10017"
"17","EAST   47 STREET","10017"
"19","EAST   47 STREET","10017"
"131","EAST   47 STREET","10017"
"143","EAST   47 STREET","10017"
"147","EAST   47 STREET","10017"
"204","EAST   47 STREET","10017"
"216","EAST   47 STREET","10017"
"224","EAST   47 STREET","10017"
"225","EAST   47 STREET","10017"
"236","EAST   47 STREET","10017"
"238","EAST   47 STREET","10017"
"305","EAST   47 STREET","10017"
"321","EAST   47 STREET","10017"
"333","EAST   47 STREET","10017"
"1","EAST   48 STREET","10017"
"3","EAST   48 STREET","10017"
"5","EAST   48 STREET","10017"
"8","EAST   48 STREET","10017"
"12","EAST   48 STREET","10017"
"14","EAST   48 STREET","10017"
"16","EAST   48 STREET","10017"
"17","EAST   48 STREET","10017"
"18","EAST   48 STREET","10017"
"19","EAST   48 STREET","10017"
"35","EAST   48 STREET","10017"
"141","EAST   48 STREET","10017"
"144","EAST   48 STREET","10017"
"153","EAST   48 STREET","10017"
"204","EAST   48 STREET","10017"
"211","EAST   48 STREET","10017"
"212","EAST   48 STREET","10017"
"224","EAST   48 STREET","10017"
"225","EAST   48 STREET","10017"
"230","EAST   48 STREET","10017"
"241","EAST   48 STREET","10017"
"242","EAST   48 STREET","10017"
"244","EAST   48 STREET","10017"
"247","EAST   48 STREET","10017"
"249","EAST   48 STREET","10017"
"308","EAST   48 STREET","10017"
"309","EAST   48 STREET","10017"
"317","EAST   48 STREET","10017"
"318","EAST   48 STREET","10017"
"326","EAST   48 STREET","10017"
"327","EAST   48 STREET","10017"
"9","EAST   49 STREET","10017"
"12","EAST   49 STREET","10017"
"20","EAST   49 STREET","10017"
"22","EAST   49 STREET","10017"
"36","EAST   49 STREET","10017"
"135","EAST   49 STREET","10017"
"142","EAST   49 STREET","10017"
"145","EAST   49 STREET","10017"
"146","EAST   49 STREET","10017"
"152","EAST   49 STREET","10017"
"155","EAST   49 STREET","10017"
"201","EAST   49 STREET","10017"
"207","EAST   49 STREET","10017"
"210","EAST   49 STREET","10017"
"211","EAST   49 STREET","10017"
"212","EAST   49 STREET","10017"
"216","EAST   49 STREET","10017"
"217","EAST   49 STREET","10017"
"224","EAST   49 STREET","10017"
"226","EAST   49 STREET","10017"
"231","EAST   49 STREET","10017"
"232","EAST   49 STREET","10017"
"236","EAST   49 STREET","10017"
"242","EAST   49 STREET","10017"
"248","EAST   49 STREET","10017"
"250","EAST   49 STREET","10017"
"255","EAST   49 STREET","10017"
"301","EAST   49 STREET","10017"
"309","EAST   49 STREET","10017"
"310","EAST   49 STREET","10017"
"326","EAST   49 STREET","10017"
"333","EAST   49 STREET","10017"
"338","EAST   49 STREET","10017"
"341","EAST   49 STREET","10017"
"344","EAST   49 STREET","10017"
"346","EAST   49 STREET","10017"
"10","EAST   50 STREET","10022"
"18","EAST   50 STREET","10022"
"35","EAST   50 STREET","10022"
"105","EAST   50 STREET","10022"
"131","EAST   50 STREET","10022"
"145","EAST   50 STREET","10022"
"148","EAST   50 STREET","10022"
"150","EAST   50 STREET","10022"
"151","EAST   50 STREET","10022"
"155","EAST   50 STREET","10022"
"214","EAST   50 STREET","10022"
"217","EAST   50 STREET","10022"
"223","EAST   50 STREET","10022"
"226","EAST   50 STREET","10022"
"231","EAST   50 STREET","10022"
"232","EAST   50 STREET","10022"
"238","EAST   50 STREET","10022"
"242","EAST   50 STREET","10022"
"243","EAST   50 STREET","10022"
"301","EAST   50 STREET","10022"
"307","EAST   50 STREET","10022"
"316","EAST   50 STREET","10022"
"317","EAST   50 STREET","10022"
"336","EAST   50 STREET","10022"
"337","EAST   50 STREET","10022"
"345","EAST   50 STREET","10022"
"351","EAST   50 STREET","10022"
"361","EAST   50 STREET","10022"
"400","EAST   50 STREET","10022"
"406","EAST   50 STREET","10022"
"408","EAST   50 STREET","10022"
"411","EAST   50 STREET","10022"
"414","EAST   50 STREET","10022"
"5","EAST   51 STREET","10022"
"7","EAST   51 STREET","10022"
"11","EAST   51 STREET","10022"
"15","EAST   51 STREET","10022"
"16","EAST   51 STREET","10022"
"34","EAST   51 STREET","10022"
"39","EAST   51 STREET","10022"
"41","EAST   51 STREET","10022"
"211","EAST   51 STREET","10022"
"214","EAST   51 STREET","10022"
"220","EAST   51 STREET","10022"
"223","EAST   51 STREET","10022"
"229","EAST   51 STREET","10022"
"230","EAST   51 STREET","10022"
"231","EAST   51 STREET","10022"
"235","EAST   51 STREET","10022"
"242","EAST   51 STREET","10022"
"245","EAST   51 STREET","10022"
"250","EAST   51 STREET","10022"
"300","EAST   51 STREET","10022"
"308","EAST   51 STREET","10022"
"312","EAST   51 STREET","10022"
"324","EAST   51 STREET","10022"
"325","EAST   51 STREET","10022"
"330","EAST   51 STREET","10022"
"331","EAST   51 STREET","10022"
"332","EAST   51 STREET","10022"
"335","EAST   51 STREET","10022"
"343","EAST   51 STREET","10022"
"344","EAST   51 STREET","10022"
"346","EAST   51 STREET","10022"
"347","EAST   51 STREET","10022"
"404","EAST   51 STREET","10022"
"413","EAST   51 STREET","10022"
"415","EAST   51 STREET","10022"
"417","EAST   51 STREET","10022"
"420","EAST   51 STREET","10022"
"429","EAST   51 STREET","10022"
"435","EAST   51 STREET","10022"
"455","EAST   51 STREET","10022"
"4","EAST   52 STREET","10022"
"10","EAST   52 STREET","10022"
"11","EAST   52 STREET","10022"
"12","EAST   52 STREET","10022"
"14","EAST   52 STREET","10022"
"16","EAST   52 STREET","10022"
"28","EAST   52 STREET","10022"
"41","EAST   52 STREET","10022"
"49","EAST   52 STREET","10022"
"150","EAST   52 STREET","10022"
"155","EAST   52 STREET","10022"
"206","EAST   52 STREET","10022"
"212","EAST   52 STREET","10022"
"213","EAST   52 STREET","10022"
"214","EAST   52 STREET","10022"
"220","EAST   52 STREET","10022"
"224","EAST   52 STREET","10022"
"225","EAST   52 STREET","10022"
"230","EAST   52 STREET","10022"
"235","EAST   52 STREET","10022"
"245","EAST   52 STREET","10022"
"301","EAST   52 STREET","10022"
"306","EAST   52 STREET","10022"
"314","EAST   52 STREET","10022"
"317","EAST   52 STREET","10022"
"324","EAST   52 STREET","10022"
"330","EAST   52 STREET","10022"
"336","EAST   52 STREET","10022"
"345","EAST   52 STREET","10022"
"347","EAST   52 STREET","10022"
"350","EAST   52 STREET","10022"
"351","EAST   52 STREET","10022"
"400","EAST   52 STREET","10022"
"412","EAST   52 STREET","10022"
"424","EAST   52 STREET","10022"
"425","EAST   52 STREET","10022"
"429","EAST   52 STREET","10022"
"431","EAST   52 STREET","10022"
"432","EAST   52 STREET","10022"
"435","EAST   52 STREET","10022"
"440","EAST   52 STREET","10022"
"448","EAST   52 STREET","10022"
"1","EAST   53 STREET","10022"
"9","EAST   53 STREET","10022"
"10","EAST   53 STREET","10022"
"12","EAST   53 STREET","10022"
"20","EAST   53 STREET","10022"
"31","EAST   53 STREET","10022"
"43","EAST   53 STREET","10022"
"52","EAST   53 STREET","10022"
"153","EAST   53 STREET","10022"
"154","EAST   53 STREET","10022"
"158","EAST   53 STREET","10022"
"209","EAST   53 STREET","10022"
"225","EAST   53 STREET","10022"
"236","EAST   53 STREET","10022"
"242","EAST   53 STREET","10022"
"247","EAST   53 STREET","10022"
"304","EAST   53 STREET","10022"
"307","EAST   53 STREET","10022"
"316","EAST   53 STREET","10022"
"319","EAST   53 STREET","10022"
"320","EAST   53 STREET","10022"
"325","EAST   53 STREET","10022"
"329","EAST   53 STREET","10022"
"336","EAST   53 STREET","10022"
"342","EAST   53 STREET","10022"
"347","EAST   53 STREET","10022"
"404","EAST   53 STREET","10022"
"411","EAST   53 STREET","10022"
"425","EAST   53 STREET","10022"
"3","EAST   54 STREET","10022"
"4","EAST   54 STREET","10022"
"13","EAST   54 STREET","10022"
"15","EAST   54 STREET","10022"
"19","EAST   54 STREET","10022"
"22","EAST   54 STREET","10022"
"22","EAST   54 STREET","10022"
"56","EAST   54 STREET","10022"
"59","EAST   54 STREET","10022"
"111","EAST   54 STREET","10022"
"115","EAST   54 STREET","10022"
"123","EAST   54 STREET","10022"
"135","EAST   54 STREET","10022"
"214","EAST   54 STREET","10022"
"226","EAST   54 STREET","10022"
"234","EAST   54 STREET","10022"
"241","EAST   54 STREET","10022"
"300","EAST   54 STREET","10022"
"307","EAST   54 STREET","10022"
"311","EAST   54 STREET","10022"
"315","EAST   54 STREET","10022"
"318","EAST   54 STREET","10022"
"319","EAST   54 STREET","10022"
"329","EAST   54 STREET","10022"
"335","EAST   54 STREET","10022"
"338","EAST   54 STREET","10022"
"339","EAST   54 STREET","10022"
"342","EAST   54 STREET","10022"
"351","EAST   54 STREET","10022"
"400","EAST   54 STREET","10022"
"410","EAST   54 STREET","10022"
"415","EAST   54 STREET","10022"
"2","EAST   55 STREET","10022"
"16","EAST   55 STREET","10022"
"57","EAST   55 STREET","10022"
"60","EAST   55 STREET","10022"
"65","EAST   55 STREET","10022"
"66","EAST   55 STREET","10022"
"113","EAST   55 STREET","10022"
"114","EAST   55 STREET","10022"
"116","EAST   55 STREET","10022"
"117","EAST   55 STREET","10022"
"119","EAST   55 STREET","10022"
"122","EAST   55 STREET","10022"
"123","EAST   55 STREET","10022"
"124","EAST   55 STREET","10022"
"127","EAST   55 STREET","10022"
"133","EAST   55 STREET","10022"
"135","EAST   55 STREET","10022"
"136","EAST   55 STREET","10022"
"137","EAST   55 STREET","10022"
"143","EAST   55 STREET","10022"
"148","EAST   55 STREET","10022"
"152","EAST   55 STREET","10022"
"154","EAST   55 STREET","10022"
"156","EAST   55 STREET","10022"
"162","EAST   55 STREET","10022"
"231","EAST   55 STREET","10022"
"240","EAST   55 STREET","10022"
"300","EAST   55 STREET","10022"
"310","EAST   55 STREET","10022"
"316","EAST   55 STREET","10022"
